Unnamed: 0,RubroN3,FechaCreacion,cantidad,totalLineaNeto,mes_año_x,PIB,IPC,IMACEC
846,Carnes procesadas y preparadas,2018-07-31,812913.864545652,1805878891.875429,2018-07,47664.205745694,1.9,101.78966356143
981,Carnes y aves de corral,2018-07-31,549675.422846453,2380218010.3047028,2018-07,47664.205745694,1.9,101.78966356143
1109,Cereales,2018-07-31,681830.0,615411915.0298703,2018-07,47664.205745694,1.9,101.78966356143
1236,Cereales procesados,2018-07-31,175591.0,80206720.98600404,2018-07,47664.205745694,1.9,101.78966356143
1363,"Empanadas, tartas y pies",2018-07-31,174798.4,145203232.74528727,2018-07,47664.205745694,1.9,101.78966356143
1489,Ensaladas preparadas,2018-07-31,13666.0,24400327.0,2018-07,47664.205745694,1.9,101.78966356143
1624,Frutas,2018-07-31,593523.963,497112348.5199819,2018-07,47664.205745694,1.9,101.78966356143
1752,Frutos secos,2018-07-31,9110.25,45267345.99301188,2018-07,47664.205745694,1.9,101.78966356143
1879,Grasas y aceites animales comestibles,2018-07-31,3012.5,11333748.9,2018-07,47664.205745694,1.9,101.78966356143
2008,"Hierbas, especias y extractos",2018-07-31,152817.08,37652592.85466338,2018-07,47664.205745694,1.9,101.78966356143
2142,Huevos y sustitutos,2018-07-31,327114.96,140872362.58876887,2018-07,47664.205745694,1.9,101.78966356143
2283,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2018-07-31,92038.75,186457785.884,2018-07,47664.205745694,1.9,101.78966356143
2410,Legumbres,2018-07-31,35548.0,131054649.96208988,2018-07,47664.205745694,1.9,101.78966356143
2537,Mariscos frescos,2018-07-31,6679.0,147667967.57,2018-07,47664.205745694,1.9,101.78966356143
2664,Materiales y mezclas instantáneas,2018-07-31,102998.0,132634864.0554201,2018-07,47664.205745694,1.9,101.78966356143
2798,"Pan, galletas y pastelitos dulces",2018-07-31,2131550.132805584,979970738.082106,2018-07,47664.205745694,1.9,101.78966356143
2925,Pasta o tallarines naturales,2018-07-31,82035.0,158903365.4678498,2018-07,47664.205745694,1.9,101.78966356143
3054,Pescados,2018-07-31,67234.1,282858089.8396,2018-07,47664.205745694,1.9,101.78966356143
3181,Plantas acuáticas,2018-07-31,180.5,193067.0,2018-07,47664.205745694,1.9,101.78966356143
3308,Platos combinados empaquetados,2018-07-31,122501.0,554905710.89,2018-07,47664.205745694,1.9,101.78966356143
3436,Postres y decoraciones,2018-07-31,467863.0,141942014.2391921,2018-07,47664.205745694,1.9,101.78966356143
3565,"Productos de chocolates, azúcares y edulcorantes",2018-07-31,429727.25,180662929.94376743,2018-07,47664.205745694,1.9,101.78966356143
3695,Productos de confitería,2018-07-31,124413.0,104534902.02579834,2018-07,47664.205745694,1.9,101.78966356143
3826,Productos de leche y mantequilla,2018-07-31,1217141.66,818836468.6814573,2018-07,47664.205745694,1.9,101.78966356143
3952,"Productos, suministros y accesorios para tabaco",2018-07-31,17125.0,3859740.46,2018-07,47664.205745694,1.9,101.78966356143
4083,Quesos,2018-07-31,135955.232936305,314736952.5508765,2018-07,47664.205745694,1.9,101.78966356143
4211,"Salmuera, salsas y aceitunas",2018-07-31,102086.25,221915775.05245715,2018-07,47664.205745694,1.9,101.78966356143
4342,"Salsas, condimentos y productos para untar",2018-07-31,31454.0,30147330.74753,2018-07,47664.205745694,1.9,101.78966356143
4474,Sandwiches y panecillos con relleno,2018-07-31,47865.74,135045716.019052,2018-07,47664.205745694,1.9,101.78966356143
4601,Sopas y estofados,2018-07-31,13891.0,21925452.75836,2018-07,47664.205745694,1.9,101.78966356143
4728,Suministros y mezclas para hacer al horno,2018-07-31,7641.5,24449126.631304,2018-07,47664.205745694,1.9,101.78966356143
4855,Tabaco y substitutos,2018-07-31,101.0,6202211.899999999,2018-07,47664.205745694,1.9,101.78966356143
4982,"Tartas, empanadas y pastas",2018-07-31,126202.34,138122522.5645473,2018-07,47664.205745694,1.9,101.78966356143
5110,Tentempiés,2018-07-31,35746.0,53643314.72317037,2018-07,47664.205745694,1.9,101.78966356143
5246,Verduras,2018-07-31,2470752.06792481,2024777267.5499728,2018-07,47664.205745694,1.9,101.78966356143
5373,Vinagres y vinos de cocinar,2018-07-31,1265.0,2235789.0547,2018-07,47664.205745694,1.9,101.78966356143
70,Aceites vegetales y grasas comestibles,2018-08-31,60234.5,108425701.64028016,2018-08,47664.205745694,2.0,101.66316063789
198,Acompañamientos preparados,2018-08-31,3909.0,20247667.8818,2018-08,47664.205745694,2.0,101.66316063789
326,Bebidas alcohólicas,2018-08-31,3874.0,13993276.30697982,2018-08,47664.205745694,2.0,101.66316063789
455,Bebidas no alcohólicas,2018-08-31,1675529.32,662197787.087511,2018-08,47664.205745694,2.0,101.66316063789
583,Bebidas y comidas infantiles,2018-08-31,19507.0,105886297.21374,2018-08,47664.205745694,2.0,101.66316063789
712,Café y té,2018-08-31,81124.0,188680704.38613477,2018-08,47664.205745694,2.0,101.66316063789
847,Carnes procesadas y preparadas,2018-08-31,110890.2509861,308173739.65255004,2018-08,47664.205745694,2.0,101.66316063789
982,Carnes y aves de corral,2018-08-31,425955.6513,1435095285.8912418,2018-08,47664.205745694,2.0,101.66316063789
1110,Cereales,2018-08-31,195083.0,246173588.34830236,2018-08,47664.205745694,2.0,101.66316063789
1237,Cereales procesados,2018-08-31,117449.0,68995364.70853774,2018-08,47664.205745694,2.0,101.66316063789
1364,"Empanadas, tartas y pies",2018-08-31,233143.23,219458923.5508141,2018-08,47664.205745694,2.0,101.66316063789
1490,Ensaladas preparadas,2018-08-31,9041.0,13204475.413,2018-08,47664.205745694,2.0,101.66316063789
1625,Frutas,2018-08-31,552772.307,491312274.9302444,2018-08,47664.205745694,2.0,101.66316063789
1753,Frutos secos,2018-08-31,16512.0,34227289.48014017,2018-08,47664.205745694,2.0,101.66316063789
1880,Grasas y aceites animales comestibles,2018-08-31,3233.0,5874550.6,2018-08,47664.205745694,2.0,101.66316063789
2009,"Hierbas, especias y extractos",2018-08-31,43144.65,26646459.33537624,2018-08,47664.205745694,2.0,101.66316063789
2143,Huevos y sustitutos,2018-08-31,155080.6,149582224.65978053,2018-08,47664.205745694,2.0,101.66316063789
2284,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2018-08-31,82248.0,107141569.64886084,2018-08,47664.205745694,2.0,101.66316063789
2411,Legumbres,2018-08-31,68680.0,130880838.10637984,2018-08,47664.205745694,2.0,101.66316063789
2538,Mariscos frescos,2018-08-31,1358.0,9931238.3518,2018-08,47664.205745694,2.0,101.66316063789
2665,Materiales y mezclas instantáneas,2018-08-31,30713.0,52314237.906,2018-08,47664.205745694,2.0,101.66316063789
2799,"Pan, galletas y pastelitos dulces",2018-08-31,1307084.403985811,699405774.8329797,2018-08,47664.205745694,2.0,101.66316063789
2926,Pasta o tallarines naturales,2018-08-31,132163.0,138773183.9775101,2018-08,47664.205745694,2.0,101.66316063789
3055,Pescados,2018-08-31,68837.0,245534386.40796387,2018-08,47664.205745694,2.0,101.66316063789
3182,Plantas acuáticas,2018-08-31,188.5,402609.7895,2018-08,47664.205745694,2.0,101.66316063789
3309,Platos combinados empaquetados,2018-08-31,6907.0,47315016.23,2018-08,47664.205745694,2.0,101.66316063789
3437,Postres y decoraciones,2018-08-31,468441.5,132402249.923499,2018-08,47664.205745694,2.0,101.66316063789
3566,"Productos de chocolates, azúcares y edulcorantes",2018-08-31,1233149.5,147615702.59582803,2018-08,47664.205745694,2.0,101.66316063789
3696,Productos de confitería,2018-08-31,81367.0,27475195.545985498,2018-08,47664.205745694,2.0,101.66316063789
3827,Productos de leche y mantequilla,2018-08-31,3145254.77,603199882.3455011,2018-08,47664.205745694,2.0,101.66316063789
3953,"Productos, suministros y accesorios para tabaco",2018-08-31,615.1,2947502.0,2018-08,47664.205745694,2.0,101.66316063789
4084,Quesos,2018-08-31,92819.601968152,149520784.71482757,2018-08,47664.205745694,2.0,101.66316063789
4212,"Salmuera, salsas y aceitunas",2018-08-31,112584.8,100650613.86384124,2018-08,47664.205745694,2.0,101.66316063789
4343,"Salsas, condimentos y productos para untar",2018-08-31,63717.25,29218988.991415124,2018-08,47664.205745694,2.0,101.66316063789
4475,Sandwiches y panecillos con relleno,2018-08-31,192656.0,206761015.80505604,2018-08,47664.205745694,2.0,101.66316063789
4602,Sopas y estofados,2018-08-31,8897.0,6891835.954030252,2018-08,47664.205745694,2.0,101.66316063789
4729,Suministros y mezclas para hacer al horno,2018-08-31,10207.0,18336725.5771681,2018-08,47664.205745694,2.0,101.66316063789
4856,Tabaco y substitutos,2018-08-31,98.0,16039098.4,2018-08,47664.205745694,2.0,101.66316063789
4983,"Tartas, empanadas y pastas",2018-08-31,251669.0,242914242.8800907,2018-08,47664.205745694,2.0,101.66316063789
5111,Tentempiés,2018-08-31,41230.0,39930467.66182456,2018-08,47664.205745694,2.0,101.66316063789
5247,Verduras,2018-08-31,1430801.2955,1167469931.4304712,2018-08,47664.205745694,2.0,101.66316063789
5374,Vinagres y vinos de cocinar,2018-08-31,3026.0,1975600.69,2018-08,47664.205745694,2.0,101.66316063789
71,Aceites vegetales y grasas comestibles,2018-09-30,64881.0,126600544.9906372,2018-09,47664.205745694,2.5,98.482335240184
199,Acompañamientos preparados,2018-09-30,4021.0,13578061.713804,2018-09,47664.205745694,2.5,98.482335240184
327,Bebidas alcohólicas,2018-09-30,8672.0,24563468.824,2018-09,47664.205745694,2.5,98.482335240184
456,Bebidas no alcohólicas,2018-09-30,1540373.0584,760456684.7641281,2018-09,47664.205745694,2.5,98.482335240184
584,Bebidas y comidas infantiles,2018-09-30,29515.0,91885148.9365462,2018-09,47664.205745694,2.5,98.482335240184
713,Café y té,2018-09-30,97211.0,237123047.50616527,2018-09,47664.205745694,2.5,98.482335240184
848,Carnes procesadas y preparadas,2018-09-30,73551.5879,199380621.21955484,2018-09,47664.205745694,2.5,98.482335240184
983,Carnes y aves de corral,2018-09-30,523467.328719137,1709955657.116543,2018-09,47664.205745694,2.5,98.482335240184
1111,Cereales,2018-09-30,290567.5,379500513.9782711,2018-09,47664.205745694,2.5,98.482335240184
1238,Cereales procesados,2018-09-30,153671.5,83996413.36769143,2018-09,47664.205745694,2.5,98.482335240184
1365,"Empanadas, tartas y pies",2018-09-30,70720.6,75088986.7999243,2018-09,47664.205745694,2.5,98.482335240184
1491,Ensaladas preparadas,2018-09-30,21241.0,39926953.0,2018-09,47664.205745694,2.5,98.482335240184
1626,Frutas,2018-09-30,622963.977,559957597.7934167,2018-09,47664.205745694,2.5,98.482335240184
1754,Frutos secos,2018-09-30,12862.1,26954682.56520249,2018-09,47664.205745694,2.5,98.482335240184
1881,Grasas y aceites animales comestibles,2018-09-30,5681.0,11196235.91635,2018-09,47664.205745694,2.5,98.482335240184
2010,"Hierbas, especias y extractos",2018-09-30,69476.03,32444322.68822955,2018-09,47664.205745694,2.5,98.482335240184
2144,Huevos y sustitutos,2018-09-30,168974.0,137148267.96994764,2018-09,47664.205745694,2.5,98.482335240184
2285,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2018-09-30,100950.75,140126974.395236,2018-09,47664.205745694,2.5,98.482335240184
2412,Legumbres,2018-09-30,80743.0,149274494.9651798,2018-09,47664.205745694,2.5,98.482335240184
2539,Mariscos frescos,2018-09-30,2683.0,16149955.219,2018-09,47664.205745694,2.5,98.482335240184
2666,Materiales y mezclas instantáneas,2018-09-30,53085.0,68888203.01276268,2018-09,47664.205745694,2.5,98.482335240184
2800,"Pan, galletas y pastelitos dulces",2018-09-30,1425775.065954911,752871966.4748669,2018-09,47664.205745694,2.5,98.482335240184
2927,Pasta o tallarines naturales,2018-09-30,180008.0,184510447.1599843,2018-09,47664.205745694,2.5,98.482335240184
3056,Pescados,2018-09-30,85380.67,309077308.7697669,2018-09,47664.205745694,2.5,98.482335240184
3183,Plantas acuáticas,2018-09-30,126.5,408417.872,2018-09,47664.205745694,2.5,98.482335240184
3310,Platos combinados empaquetados,2018-09-30,13715.0,167119428.9784,2018-09,47664.205745694,2.5,98.482335240184
3438,Postres y decoraciones,2018-09-30,576356.0,172559330.71702242,2018-09,47664.205745694,2.5,98.482335240184
3567,"Productos de chocolates, azúcares y edulcorantes",2018-09-30,935933.25,170543917.7588257,2018-09,47664.205745694,2.5,98.482335240184
3697,Productos de confitería,2018-09-30,40759.0,30343903.7454616,2018-09,47664.205745694,2.5,98.482335240184
3828,Productos de leche y mantequilla,2018-09-30,886867.71,712312205.5293016,2018-09,47664.205745694,2.5,98.482335240184
3954,"Productos, suministros y accesorios para tabaco",2018-09-30,13630.0,4705660.0,2018-09,47664.205745694,2.5,98.482335240184
4085,Quesos,2018-09-30,132396.889,191159513.8170925,2018-09,47664.205745694,2.5,98.482335240184
4213,"Salmuera, salsas y aceitunas",2018-09-30,149902.5,133671104.46382974,2018-09,47664.205745694,2.5,98.482335240184
4344,"Salsas, condimentos y productos para untar",2018-09-30,193436.0,45888634.838144526,2018-09,47664.205745694,2.5,98.482335240184
4476,Sandwiches y panecillos con relleno,2018-09-30,203726.012,233467027.24542716,2018-09,47664.205745694,2.5,98.482335240184
4603,Sopas y estofados,2018-09-30,11450.0,8292421.99881008,2018-09,47664.205745694,2.5,98.482335240184
4730,Suministros y mezclas para hacer al horno,2018-09-30,8363.5,15568608.228019984,2018-09,47664.205745694,2.5,98.482335240184
4857,Tabaco y substitutos,2018-09-30,82.0,5200286.399999999,2018-09,47664.205745694,2.5,98.482335240184
4984,"Tartas, empanadas y pastas",2018-09-30,184429.0,122824550.30577303,2018-09,47664.205745694,2.5,98.482335240184
5112,Tentempiés,2018-09-30,38432.5,49305748.31059279,2018-09,47664.205745694,2.5,98.482335240184
5248,Verduras,2018-09-30,1659553.4632,1365430870.1248586,2018-09,47664.205745694,2.5,98.482335240184
5375,Vinagres y vinos de cocinar,2018-09-30,5589.0,3828496.4213,2018-09,47664.205745694,2.5,98.482335240184
72,Aceites vegetales y grasas comestibles,2018-10-31,72574.0,116996033.75658652,2018-10,45240.100146512,2.7,93.864503164476
200,Acompañamientos preparados,2018-10-31,5214.0,17877120.09174266,2018-10,45240.100146512,2.7,93.864503164476
328,Bebidas alcohólicas,2018-10-31,5421.0,15443825.4821,2018-10,45240.100146512,2.7,93.864503164476
457,Bebidas no alcohólicas,2018-10-31,1759906.0,1054405193.633655,2018-10,45240.100146512,2.7,93.864503164476
585,Bebidas y comidas infantiles,2018-10-31,20010.0,72765983.1280502,2018-10,45240.100146512,2.7,93.864503164476
714,Café y té,2018-10-31,99352.0,348093386.6992725,2018-10,45240.100146512,2.7,93.864503164476
849,Carnes procesadas y preparadas,2018-10-31,72702.392691304,205244264.1692635,2018-10,45240.100146512,2.7,93.864503164476
984,Carnes y aves de corral,2018-10-31,489945.652765775,1790362635.916609,2018-10,45240.100146512,2.7,93.864503164476
1112,Cereales,2018-10-31,307243.0,265973314.407104,2018-10,45240.100146512,2.7,93.864503164476
1239,Cereales procesados,2018-10-31,222532.0,122488127.31678602,2018-10,45240.100146512,2.7,93.864503164476
1366,"Empanadas, tartas y pies",2018-10-31,61982.0,59389337.37829,2018-10,45240.100146512,2.7,93.864503164476
1492,Ensaladas preparadas,2018-10-31,37617.0,48040679.0,2018-10,45240.100146512,2.7,93.864503164476
1627,Frutas,2018-10-31,600213.92,546854098.0739704,2018-10,45240.100146512,2.7,93.864503164476
1755,Frutos secos,2018-10-31,40993.144,35556384.49181225,2018-10,45240.100146512,2.7,93.864503164476
1882,Grasas y aceites animales comestibles,2018-10-31,8370.0,12742946.5707,2018-10,45240.100146512,2.7,93.864503164476
2011,"Hierbas, especias y extractos",2018-10-31,51466.2,25045719.80529436,2018-10,45240.100146512,2.7,93.864503164476
2145,Huevos y sustitutos,2018-10-31,196541.5,153741207.92725796,2018-10,45240.100146512,2.7,93.864503164476
2286,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2018-10-31,127361.0,232193210.38791227,2018-10,45240.100146512,2.7,93.864503164476
2413,Legumbres,2018-10-31,78225.7,159038651.389489,2018-10,45240.100146512,2.7,93.864503164476
2540,Mariscos frescos,2018-10-31,1118.0,10189509.4344,2018-10,45240.100146512,2.7,93.864503164476
2667,Materiales y mezclas instantáneas,2018-10-31,42232.0,61540040.6815108,2018-10,45240.100146512,2.7,93.864503164476
2801,"Pan, galletas y pastelitos dulces",2018-10-31,1490344.444262766,789028996.3694026,2018-10,45240.100146512,2.7,93.864503164476
2928,Pasta o tallarines naturales,2018-10-31,147351.0,187857661.6405052,2018-10,45240.100146512,2.7,93.864503164476
3057,Pescados,2018-10-31,91414.35,280448890.6541903,2018-10,45240.100146512,2.7,93.864503164476
3184,Plantas acuáticas,2018-10-31,138.5,204279.9033,2018-10,45240.100146512,2.7,93.864503164476
3311,Platos combinados empaquetados,2018-10-31,21008.0,222287597.67,2018-10,45240.100146512,2.7,93.864503164476
3439,Postres y decoraciones,2018-10-31,476121.0,158311003.65941328,2018-10,45240.100146512,2.7,93.864503164476
3568,"Productos de chocolates, azúcares y edulcorantes",2018-10-31,1086711.6,190699142.25651056,2018-10,45240.100146512,2.7,93.864503164476
3698,Productos de confitería,2018-10-31,161883.5,133067937.7630914,2018-10,45240.100146512,2.7,93.864503164476
3829,Productos de leche y mantequilla,2018-10-31,45399853.43,1107243451.24115,2018-10,45240.100146512,2.7,93.864503164476
3955,"Productos, suministros y accesorios para tabaco",2018-10-31,629.0,3298795.0,2018-10,45240.100146512,2.7,93.864503164476
4086,Quesos,2018-10-31,120344.218607863,174537692.32303435,2018-10,45240.100146512,2.7,93.864503164476
4214,"Salmuera, salsas y aceitunas",2018-10-31,143097.11,121454597.7723572,2018-10,45240.100146512,2.7,93.864503164476
4345,"Salsas, condimentos y productos para untar",2018-10-31,80232.0,35377247.49259026,2018-10,45240.100146512,2.7,93.864503164476
4477,Sandwiches y panecillos con relleno,2018-10-31,176834.312,187728894.3447921,2018-10,45240.100146512,2.7,93.864503164476
4604,Sopas y estofados,2018-10-31,13363.0,14319012.54976804,2018-10,45240.100146512,2.7,93.864503164476
4731,Suministros y mezclas para hacer al horno,2018-10-31,16324.5,23144727.2736,2018-10,45240.100146512,2.7,93.864503164476
4858,Tabaco y substitutos,2018-10-31,42.0,4482296.8,2018-10,45240.100146512,2.7,93.864503164476
4985,"Tartas, empanadas y pastas",2018-10-31,283169.0,230721485.30789188,2018-10,45240.100146512,2.7,93.864503164476
5113,Tentempiés,2018-10-31,296364.65,118373620.0480556,2018-10,45240.100146512,2.7,93.864503164476
5249,Verduras,2018-10-31,1550620.502,1299076534.8520672,2018-10,45240.100146512,2.7,93.864503164476
5376,Vinagres y vinos de cocinar,2018-10-31,3129.0,2070672.2586,2018-10,45240.100146512,2.7,93.864503164476
73,Aceites vegetales y grasas comestibles,2018-11-30,72980.0,112147544.44249952,2018-11,45240.100146512,2.6,98.265953970052
201,Acompañamientos preparados,2018-11-30,66266687.0,96890466.5369528,2018-11,45240.100146512,2.6,98.265953970052
329,Bebidas alcohólicas,2018-11-30,3685.0,11843626.79204702,2018-11,45240.100146512,2.6,98.265953970052
458,Bebidas no alcohólicas,2018-11-30,1569515.75,1092131252.46008,2018-11,45240.100146512,2.6,98.265953970052
586,Bebidas y comidas infantiles,2018-11-30,15207.0,68573658.0216091,2018-11,45240.100146512,2.6,98.265953970052
715,Café y té,2018-11-30,112854.0,280993530.57091665,2018-11,45240.100146512,2.6,98.265953970052
850,Carnes procesadas y preparadas,2018-11-30,84007.1138,217025696.86550772,2018-11,45240.100146512,2.6,98.265953970052
985,Carnes y aves de corral,2018-11-30,571926.2867,1982231697.4670053,2018-11,45240.100146512,2.6,98.265953970052
1113,Cereales,2018-11-30,227043.4,435270569.7615159,2018-11,45240.100146512,2.6,98.265953970052
1240,Cereales procesados,2018-11-30,108466.0,68473396.8472785,2018-11,45240.100146512,2.6,98.265953970052
1367,"Empanadas, tartas y pies",2018-11-30,56716.0,58523045.50284135,2018-11,45240.100146512,2.6,98.265953970052
1493,Ensaladas preparadas,2018-11-30,25035.0,30572282.81508,2018-11,45240.100146512,2.6,98.265953970052
1628,Frutas,2018-11-30,694383.107,680317928.2849401,2018-11,45240.100146512,2.6,98.265953970052
1756,Frutos secos,2018-11-30,11662.332,19383201.13726675,2018-11,45240.100146512,2.6,98.265953970052
1883,Grasas y aceites animales comestibles,2018-11-30,3161.0,5778491.414548,2018-11,45240.100146512,2.6,98.265953970052
2012,"Hierbas, especias y extractos",2018-11-30,146790.66400000002,25992866.5156896,2018-11,45240.100146512,2.6,98.265953970052
2146,Huevos y sustitutos,2018-11-30,178787.0,145262244.4648859,2018-11,45240.100146512,2.6,98.265953970052
2287,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2018-11-30,85678.5,111925386.5966483,2018-11,45240.100146512,2.6,98.265953970052
2414,Legumbres,2018-11-30,84468.0,143109562.6153,2018-11,45240.100146512,2.6,98.265953970052
2541,Mariscos frescos,2018-11-30,2477.0,18341217.498,2018-11,45240.100146512,2.6,98.265953970052
2668,Materiales y mezclas instantáneas,2018-11-30,34506.0,43571519.4907,2018-11,45240.100146512,2.6,98.265953970052
2802,"Pan, galletas y pastelitos dulces",2018-11-30,1306669.142767883,857716405.0667089,2018-11,45240.100146512,2.6,98.265953970052
2929,Pasta o tallarines naturales,2018-11-30,149590.0,182743984.1326589,2018-11,45240.100146512,2.6,98.265953970052
3058,Pescados,2018-11-30,121273.7,387755320.2039088,2018-11,45240.100146512,2.6,98.265953970052
3185,Plantas acuáticas,2018-11-30,96.0,203607.7310924,2018-11,45240.100146512,2.6,98.265953970052
3312,Platos combinados empaquetados,2018-11-30,16722.0,123220788.24,2018-11,45240.100146512,2.6,98.265953970052
3440,Postres y decoraciones,2018-11-30,619737.0,199794561.59133065,2018-11,45240.100146512,2.6,98.265953970052
3569,"Productos de chocolates, azúcares y edulcorantes",2018-11-30,50148454.0,226833981.22448105,2018-11,45240.100146512,2.6,98.265953970052
3699,Productos de confitería,2018-11-30,186401.0,213939446.9178935,2018-11,45240.100146512,2.6,98.265953970052
3830,Productos de leche y mantequilla,2018-11-30,619373.0,432586210.0790359,2018-11,45240.100146512,2.6,98.265953970052
3956,"Productos, suministros y accesorios para tabaco",2018-11-30,20141.0,4402928.823494351,2018-11,45240.100146512,2.6,98.265953970052
4087,Quesos,2018-11-30,110635.0988,157675618.8455179,2018-11,45240.100146512,2.6,98.265953970052
4215,"Salmuera, salsas y aceitunas",2018-11-30,136397.61,202712968.13604903,2018-11,45240.100146512,2.6,98.265953970052
4346,"Salsas, condimentos y productos para untar",2018-11-30,55379.147,26673112.460641984,2018-11,45240.100146512,2.6,98.265953970052
4478,Sandwiches y panecillos con relleno,2018-11-30,210208.0,204687916.653731,2018-11,45240.100146512,2.6,98.265953970052
4605,Sopas y estofados,2018-11-30,14930.0,7272009.6777,2018-11,45240.100146512,2.6,98.265953970052
4732,Suministros y mezclas para hacer al horno,2018-11-30,8490.0,11696311.7024635,2018-11,45240.100146512,2.6,98.265953970052
4859,Tabaco y substitutos,2018-11-30,27.0,3105019.0,2018-11,45240.100146512,2.6,98.265953970052
4986,"Tartas, empanadas y pastas",2018-11-30,286908.0,226964705.0827115,2018-11,45240.100146512,2.6,98.265953970052
5114,Tentempiés,2018-11-30,85278.55,64865950.42674623,2018-11,45240.100146512,2.6,98.265953970052
5250,Verduras,2018-11-30,1607671.0285,1289551350.220289,2018-11,45240.100146512,2.6,98.265953970052
5377,Vinagres y vinos de cocinar,2018-11-30,2715.0,1646410.109038,2018-11,45240.100146512,2.6,98.265953970052
74,Aceites vegetales y grasas comestibles,2018-12-31,116469.5,197921350.2171,2018-12,45240.100146512,3.1,94.448887618972
202,Acompañamientos preparados,2018-12-31,3603.5,12518089.82015,2018-12,45240.100146512,3.1,94.448887618972
330,Bebidas alcohólicas,2018-12-31,6496.0,11769791.186415,2018-12,45240.100146512,3.1,94.448887618972
459,Bebidas no alcohólicas,2018-12-31,2169003.0,820225715.3986982,2018-12,45240.100146512,3.1,94.448887618972
587,Bebidas y comidas infantiles,2018-12-31,30533.0,77185613.009,2018-12,45240.100146512,3.1,94.448887618972
716,Café y té,2018-12-31,105761.0,240405995.8328353,2018-12,45240.100146512,3.1,94.448887618972
851,Carnes procesadas y preparadas,2018-12-31,81396.11489,223291422.85456905,2018-12,45240.100146512,3.1,94.448887618972
986,Carnes y aves de corral,2018-12-31,681336.6631,2195589489.8366103,2018-12,45240.100146512,3.1,94.448887618972
1114,Cereales,2018-12-31,334120.0,325258058.1226398,2018-12,45240.100146512,3.1,94.448887618972
1241,Cereales procesados,2018-12-31,147185.0,81939119.0141756,2018-12,45240.100146512,3.1,94.448887618972
1368,"Empanadas, tartas y pies",2018-12-31,93290.0,84065606.2405378,2018-12,45240.100146512,3.1,94.448887618972
1494,Ensaladas preparadas,2018-12-31,74258.0,41919930.0,2018-12,45240.100146512,3.1,94.448887618972
1629,Frutas,2018-12-31,557554.7701,598070349.8656737,2018-12,45240.100146512,3.1,94.448887618972
1757,Frutos secos,2018-12-31,9612.5,22537007.29926,2018-12,45240.100146512,3.1,94.448887618972
1884,Grasas y aceites animales comestibles,2018-12-31,6258.0,13767751.3,2018-12,45240.100146512,3.1,94.448887618972
2013,"Hierbas, especias y extractos",2018-12-31,753517.0,48800491.078069896,2018-12,45240.100146512,3.1,94.448887618972
2147,Huevos y sustitutos,2018-12-31,153270.0,159274524.57800326,2018-12,45240.100146512,3.1,94.448887618972
2288,"Jaleas, gelatinas, mermeladas, pastas de untar, dulces y conservas de frutas",2018-12-31,162282.0,194976303.45387396,2018-12,45240.100146512,3.1,94.448887618972
2415,Legumbres,2018-12-31,140657.0,239133016.5775,2018-12,45240.100146512,3.1,94.448887618972
2542,Mariscos frescos,2018-12-31,1493.0,14433655.7,2018-12,45240.100146512,3.1,94.448887618972
2669,Materiales y mezclas instantáneas,2018-12-31,87095.0,121529938.59,2018-12,45240.100146512,3.1,94.448887618972
2803,"Pan, galletas y pastelitos dulces",2018-12-31,1529788.793920992,872619508.1513146,2018-12,45240.100146512,3.1,94.448887618972
2930,Pasta o tallarines naturales,2018-12-31,178129.0,209381208.8204,2018-12,45240.100146512,3.1,94.448887618972
3059,Pescados,2018-12-31,116700.6,393480203.7656011,2018-12,45240.100146512,3.1,94.448887618972
3186,Plantas acuáticas,2018-12-31,182.0,606218.0,2018-12,45240.100146512,3.1,94.448887618972
3313,Platos combinados empaquetados,2018-12-31,16925.0,128127726.0,2018-12,45240.100146512,3.1,94.448887618972
3441,Postres y decoraciones,2018-12-31,554071.0,164375526.8047546,2018-12,45240.100146512,3.1,94.448887618972
3570,"Productos de chocolates, azúcares y edulcorantes",2018-12-31,2025750.0,162408633.69021752,2018-12,45240.100146512,3.1,94.448887618972
3700,Productos de confitería,2018-12-31,96330.0,26333183.8764,2018-12,45240.100146512,3.1,94.448887618972
3831,Productos de leche y mantequilla,2018-12-31,778867.5,604459940.204515,2018-12,45240.100146512,3.1,94.448887618972
3957,"Productos, suministros y accesorios para tabaco",2018-12-31,14721.0,3943958.0,2018-12,45240.100146512,3.1,94.448887618972
4088,Quesos,2018-12-31,157844.49332,222556337.62163925,2018-12,45240.100146512,3.1,94.448887618972
4216,"Salmuera, salsas y aceitunas",2018-12-31,156959.05,130541772.25592904,2018-12,45240.100146512,3.1,94.448887618972
4347,"Salsas, condimentos y productos para untar",2018-12-31,88882.21,44175200.0624,2018-12,45240.100146512,3.1,94.448887618972
4479,Sandwiches y panecillos con relleno,2018-12-31,192395.0,221564243.29049,2018-12,45240.100146512,3.1,94.448887618972
4606,Sopas y estofados,2018-12-31,25378.0,21413734.7647,2018-12,45240.100146512,3.1,94.448887618972
