RubroN3,FechaCreacion,cantidad,mes_año_x,PIB,IPC,IMACEC,totalLineaNeto
Suministros y mezclas para hacer al horno,2013-07-31,4168.0,2013-07,42735.663530314,1.0,91.412867395764,16612164.0
Suministros y mezclas para hacer al horno,2013-08-31,3427.5,2013-08,42735.663530314,0.9,90.693410273367,22183799.0
Suministros y mezclas para hacer al horno,2013-09-30,5240.116,2013-09,42735.663530314,1.9,88.608385040724,17857718.0
Suministros y mezclas para hacer al horno,2013-10-31,7840.7,2013-10,41002.549935328,2.2,85.551891607757,14754200.0
Suministros y mezclas para hacer al horno,2013-11-30,6926.333,2013-11,41002.549935328,2.2,88.915053955516,8716243.0
Suministros y mezclas para hacer al horno,2013-12-31,6842.5,2013-12,41002.549935328,2.0,85.269081891005,14559590.0
Suministros y mezclas para hacer al horno,2014-01-31,47868.06,2014-01,44804.091313531,1.5,92.364560602323,13309613.0
Suministros y mezclas para hacer al horno,2014-02-28,1975.0,2014-02,44804.091313531,2.4,94.479713559932,10192180.0
Suministros y mezclas para hacer al horno,2014-03-31,37643.5,2014-03,44804.091313531,3.0,96.973115483759,14331138.0
Suministros y mezclas para hacer al horno,2014-04-30,5625.0,2014-04,42332.208534154,2.8,88.071444078236,157417380.0
Suministros y mezclas para hacer al horno,2014-05-31,4042.075,2014-05,42332.208534154,3.2,84.817963581773,4261211.0
Suministros y mezclas para hacer al horno,2014-06-30,3918.5,2014-06,42332.208534154,3.5,95.269516489087,33271769.0
Suministros y mezclas para hacer al horno,2014-07-31,6812.0,2014-07,43459.588462873,4.3,92.842851105848,13404797.0
Suministros y mezclas para hacer al horno,2014-08-31,10039.0,2014-08,43459.588462873,4.7,92.51740531676,11705851.0
Suministros y mezclas para hacer al horno,2014-09-30,2390.4,2014-09,43459.588462873,4.3,89.940203669474,10921149.0
Suministros y mezclas para hacer al horno,2014-10-31,1688.0,2014-10,41541.380137926,4.5,86.17001408185,13109760.0
Suministros y mezclas para hacer al horno,2014-11-30,2516.25,2014-11,41541.380137926,4.5,89.569911320642,19292661.0
Suministros y mezclas para hacer al horno,2014-12-31,6972.0,2014-12,41541.380137926,4.9,87.409392603617,5081055.0
Suministros y mezclas para hacer al horno,2015-01-31,72264.0,2015-01,45575.772450161,5.7,94.0243515223,6658415.0
Suministros y mezclas para hacer al horno,2015-02-28,3157.0,2015-02,45575.772450161,5.5,95.230293056978,7155351.0
Suministros y mezclas para hacer al horno,2015-03-31,2627.51,2015-03,45575.772450161,4.6,99.451060383857,14389287.0
Suministros y mezclas para hacer al horno,2015-04-30,8572.0,2015-04,43392.768614376,4.5,90.483052930854,203030448.0
Suministros y mezclas para hacer al horno,2015-05-31,2344.0,2015-05,43392.768614376,4.4,87.028068930296,6340908.0
Suministros y mezclas para hacer al horno,2015-06-30,5166.5,2015-06,43392.768614376,4.2,97.366059141437,9515355.0
Suministros y mezclas para hacer al horno,2015-07-31,3995.0,2015-07,44343.767069769,4.1,95.069917495666,11661615.0
Suministros y mezclas para hacer al horno,2015-08-31,2681.5,2015-08,44343.767069769,4.0,93.685525534001,11724625.0
Suministros y mezclas para hacer al horno,2015-09-30,5554.0,2015-09,44343.767069769,4.4,92.145962351853,36480279.0
Suministros y mezclas para hacer al horno,2015-10-31,3996.5,2015-10,42486.524814553,4.6,88.327076049303,20205735.0
Suministros y mezclas para hacer al horno,2015-11-30,3855.0,2015-11,42486.524814553,5.0,90.802610053762,11423164.0
Suministros y mezclas para hacer al horno,2015-12-31,3431.0,2015-12,42486.524814553,4.6,90.006774753033,15995578.0
Suministros y mezclas para hacer al horno,2016-01-31,57108.0,2016-01,46406.790258516,4.0,95.1359033635,20790274.0
Suministros y mezclas para hacer al horno,2016-02-29,4161.0,2016-02,46406.790258516,3.9,97.404224514212,18224175.0
Suministros y mezclas para hacer al horno,2016-03-31,4537.0,2016-03,46406.790258516,4.4,101.42976832782,9839941.0
Suministros y mezclas para hacer al horno,2016-04-30,14854.0,2016-04,44671.966443055,4.8,92.146497210017,153319716.0
Suministros y mezclas para hacer al horno,2016-05-31,4785.5,2016-05,44671.966443055,4.7,90.770193000667,18013823.0
Suministros y mezclas para hacer al horno,2016-06-30,3626.75,2016-06,44671.966443055,4.5,100.06373712349,14086506.0
Suministros y mezclas para hacer al horno,2016-07-31,4217.0,2016-07,44900.551739514,4.2,95.66527405303,61722548.0
Suministros y mezclas para hacer al horno,2016-08-31,3198.5,2016-08,44900.551739514,4.2,95.654335926939,16410195.0
Suministros y mezclas para hacer al horno,2016-09-30,6270.0,2016-09,44900.551739514,4.2,93.10882087912,13084154.0
Suministros y mezclas para hacer al horno,2016-10-31,3453.0,2016-10,43332.366271148,4.0,89.204478450289,14959201.0
Suministros y mezclas para hacer al horno,2016-11-30,2562.0,2016-11,43332.366271148,3.4,93.758177250714,12464149.0
Suministros y mezclas para hacer al horno,2016-12-31,29883.5,2016-12,43332.366271148,3.1,91.53189874046,14311818.0
Suministros y mezclas para hacer al horno,2017-01-31,122892.0,2017-01,46821.356029654,2.8,94.826515531425,9764926.0
Suministros y mezclas para hacer al horno,2017-02-28,1757.0,2017-02,46821.356029654,2.9,98.69539410651,10537641.0
Suministros y mezclas para hacer al horno,2017-03-31,3548.0,2017-03,46821.356029654,2.7,103.07410778893,36313756.0
Suministros y mezclas para hacer al horno,2017-04-30,2809.0,2017-04,44511.508101199,2.8,92.529437248277,230829756.0
Suministros y mezclas para hacer al horno,2017-05-31,5144.0,2017-05,44511.508101199,2.7,89.124489666138,5725151.0
Suministros y mezclas para hacer al horno,2017-06-30,2448.0,2017-06,44511.508101199,2.7,100.31005601932,12730806.0
Suministros y mezclas para hacer al horno,2017-07-31,3533.0,2017-07,45204.894705136,2.7,95.307190185225,6210938.0
Suministros y mezclas para hacer al horno,2017-08-31,2506.0,2017-08,45204.894705136,2.6,96.940370552703,11411322.0
Suministros y mezclas para hacer al horno,2017-09-30,2578.0,2017-09,45204.894705136,1.7,94.108770532209,11371249.0
Suministros y mezclas para hacer al horno,2017-10-31,2981.0,2017-10,44140.710988855,1.7,90.921524202074,8038123.0
Suministros y mezclas para hacer al horno,2017-11-30,3596.0,2017-11,44140.710988855,1.9,95.800976119456,9342031.0
Suministros y mezclas para hacer al horno,2017-12-31,29436.0,2017-12,44140.710988855,1.5,92.892619697493,9807599.0
Suministros y mezclas para hacer al horno,2018-01-31,48210.0,2018-01,48309.261540149,1.9,98.075070997706,19700241.0
Suministros y mezclas para hacer al horno,2018-02-28,2249.0,2018-02,48309.261540149,1.9,102.21974233486,16088272.0
Suministros y mezclas para hacer al horno,2018-03-31,1934.0,2018-03,48309.261540149,2.3,105.72653659515,34425478.0
Suministros y mezclas para hacer al horno,2018-04-30,1730.0,2018-04,46465.233705193,2.2,96.55962095538,327762960.0
Suministros y mezclas para hacer al horno,2018-05-31,7994.0,2018-05,46465.233705193,2.0,92.639065395593,8332755.0
Suministros y mezclas para hacer al horno,2018-06-30,4983.2,2018-06,46465.233705193,1.8,105.1414275287,12353572.0
Suministros y mezclas para hacer al horno,2018-07-31,4322.0,2018-07,47664.205745694,1.9,101.78966356143,7125249.0
Suministros y mezclas para hacer al horno,2018-08-31,8003.5,2018-08,47664.205745694,2.0,101.66316063789,20260085.0
Suministros y mezclas para hacer al horno,2018-09-30,9805.0,2018-09,47664.205745694,2.5,98.482335240184,14270722.0
Suministros y mezclas para hacer al horno,2018-10-31,8380.5,2018-10,45240.100146512,2.7,93.864503164476,18285577.0
Suministros y mezclas para hacer al horno,2018-11-30,16639.5,2018-11,45240.100146512,2.6,98.265953970052,24478247.0
Suministros y mezclas para hacer al horno,2018-12-31,8177.0,2018-12,45240.100146512,3.1,94.448887618972,17256818.0
Suministros y mezclas para hacer al horno,2019-01-31,455304.0,2019-01,50065.327812567,2.9,102.34562231422,15542395.0
Suministros y mezclas para hacer al horno,2019-02-28,5409.0,2019-02,50065.327812567,2.8,105.70868843619,23848871.0
Suministros y mezclas para hacer al horno,2019-03-31,29039.5,2019-03,50065.327812567,2.6,109.09107117686,10854298.0
Suministros y mezclas para hacer al horno,2019-04-30,6884.0,2019-04,47106.905564521,1.8,98.600715442779,477354984.0
Suministros y mezclas para hacer al horno,2019-05-31,7304.0,2019-05,47106.905564521,1.7,93.301937118699,10050196.0
Suministros y mezclas para hacer al horno,2019-06-30,10199.5,2019-06,47106.905564521,2.0,106.50221582576,39162144.0
Suministros y mezclas para hacer al horno,2019-07-31,13405.0,2019-07,48324.451190669,2.0,103.61394761216,12577534.0
Suministros y mezclas para hacer al horno,2019-08-31,9783.0,2019-08,48324.451190669,2.3,103.30719279317,11395083.0
Suministros y mezclas para hacer al horno,2019-09-30,7596.0,2019-09,48324.451190669,2.3,99.19643035477,14466327.0
Suministros y mezclas para hacer al horno,2019-10-31,11109.0,2019-10,46662.257115827,2.2,96.525565486525,22706651.0
Suministros y mezclas para hacer al horno,2019-11-30,20648.0,2019-11,46662.257115827,2.3,101.73020957352,17959000.0
Suministros y mezclas para hacer al horno,2019-12-31,6336.0,2019-12,46662.257115827,2.1,97.332409441439,18810610.0
Suministros y mezclas para hacer al horno,2020-01-31,82896.0,2020-01,48749.000928364,2.5,97.947929134594,21157832.0
Suministros y mezclas para hacer al horno,2020-02-29,5842.0,2020-02,48749.000928364,2.7,100.55233929216,56250323.0
Suministros y mezclas para hacer al horno,2020-03-31,16170.5,2020-03,48749.000928364,3.0,110.3066682996,17057184.0
Suministros y mezclas para hacer al horno,2020-04-30,8595.0,2020-04,47148.319246181,3.5,100.08487374904,236869704.0
Suministros y mezclas para hacer al horno,2020-05-31,64359.0,2020-05,47148.319246181,3.9,96.253208391708,9170597.0
Suministros y mezclas para hacer al horno,2020-06-30,34952.0,2020-06,47148.319246181,3.7,102.32912664174,23196649.0
Suministros y mezclas para hacer al horno,2020-07-31,21524.0,2020-07,41155.094344207,3.4,88.509044863643,17038173.0
Suministros y mezclas para hacer al horno,2020-08-31,21986.0,2020-08,41155.094344207,2.8,87.004288894657,87835040.0
Suministros y mezclas para hacer al horno,2020-09-30,27356.0,2020-09,41155.094344207,2.6,85.189006250569,28306606.0
Suministros y mezclas para hacer al horno,2020-10-31,43922.0,2020-10,42145.390546874,2.5,84.992680522664,33299303.0
Suministros y mezclas para hacer al horno,2020-11-30,37098.0,2020-11,42145.390546874,2.4,90.112898414487,37291711.0
Suministros y mezclas para hacer al horno,2020-12-31,25935.0,2020-12,42145.390546874,3.1,91.869922182173,47687146.0
Suministros y mezclas para hacer al horno,2021-01-31,108576.0,2021-01,48666.060874743,3.0,96.372276168681,67524181.0
Suministros y mezclas para hacer al horno,2021-02-28,8764.0,2021-02,48666.060874743,2.7,101.34055587061,56056247.0
Suministros y mezclas para hacer al horno,2021-03-31,8811.0,2021-03,48666.060874743,3.0,110.56871004506,45829315.0
Suministros y mezclas para hacer al horno,2021-04-30,9455.0,2021-04,47096.204723944,3.1,95.967775620426,216413244.0
Suministros y mezclas para hacer al horno,2021-05-31,4605.0,2021-05,47096.204723944,2.8,93.568701011258,15063826.0
Suministros y mezclas para hacer al horno,2021-06-30,6992.0,2021-06,47096.204723944,2.9,108.80060587817,17873976.0
Suministros y mezclas para hacer al horno,2021-07-31,2854.5,2021-07,48844.125436825,3.3,102.22713364104,40678505.0
Suministros y mezclas para hacer al horno,2021-08-31,8378.5,2021-08,48844.125436825,3.6,103.99662890833,8264036.0
Suministros y mezclas para hacer al horno,2021-09-30,3328.0,2021-09,48844.125436825,3.8,103.18575284539,13514685.0
Suministros y mezclas para hacer al horno,2021-10-31,3623.5,2021-10,49357.624596139,4.5,100.46477396593,6549848.0
Suministros y mezclas para hacer al horno,2021-11-30,6978.0,2021-11,49357.624596139,4.8,106.85588103332,10632814.0
Suministros y mezclas para hacer al horno,2021-12-31,6683.0,2021-12,49357.624596139,5.3,105.34168813308,7537543.0
Suministros y mezclas para hacer al horno,2022-01-31,10068.0,2022-01,54840.3940633,6.0,110.2115035277,7320958.0
Suministros y mezclas para hacer al horno,2022-02-28,1256.0,2022-02,54840.3940633,6.7,116.01785446757,6733160.0
Suministros y mezclas para hacer al horno,2022-03-31,1796.0,2022-03,54840.3940633,7.2,121.16430704495,12897382.0
Suministros y mezclas para hacer al horno,2022-04-30,18709.0,2022-04,50613.150895956,7.7,104.38778446389,43762680.0
Suministros y mezclas para hacer al horno,2022-05-31,2822.0,2022-05,50613.150895956,7.8,100.09164807164,3804865.0
Suministros y mezclas para hacer al horno,2022-06-30,3578.01,2022-06,50613.150895956,9.4,116.1362065258,4872426.0
Suministros y mezclas para hacer al horno,2022-07-31,27859.0,2022-07,51360.885368268,10.5,108.32134465825,75485735.0
Suministros y mezclas para hacer al horno,2022-08-31,5484.0,2022-08,51360.885368268,11.5,110.3215943683,8485873.0
Suministros y mezclas para hacer al horno,2022-09-30,14144.5,2022-09,51360.885368268,12.5,106.70932206768,26358446.0
Suministros y mezclas para hacer al horno,2022-10-31,8964.0,2022-10,49459.581707941,13.1,100.85570464127,41638233.0
Suministros y mezclas para hacer al horno,2022-11-30,15214.5,2022-11,49459.581707941,14.1,107.71011509726,13797238.0
Suministros y mezclas para hacer al horno,2022-12-31,3216.0,2022-12,49459.581707941,13.7,104.74238408373,20381738.0
Suministros y mezclas para hacer al horno,2023-01-31,37248.0,2023-01,53588.913914029,12.8,108.59795397108,40901163.0
Suministros y mezclas para hacer al horno,2023-02-28,39317.5,2023-02,53588.913914029,13.3,112.15529652127,16506737.0
Suministros y mezclas para hacer al horno,2023-03-31,7596.5,2023-03,53588.913914029,12.8,118.71274948991,9150875.0
Suministros y mezclas para hacer al horno,2023-04-30,23211.0,2023-04,50291.861394613,12.3,104.77327968918,19658208.0
Suministros y mezclas para hacer al horno,2023-05-31,2743.0,2023-05,50291.861394613,11.9,99.822361408901,152272684.0
Suministros y mezclas para hacer al horno,2023-06-30,1194.0,2023-06,50291.861394613,11.1,113.98474750021,14404550.0
Tabaco y substitutos,2013-01-31,63432.0,2013-01,43591.2289898859,2.9,89.847446247651,9840944.0
Tabaco y substitutos,2013-02-28,4507.0,2013-02,43591.2289898859,2.1,91.596476733005,3223781.0
Tabaco y substitutos,2013-03-31,20547.0,2013-03,43591.2289898859,1.5,94.690431285772,8039373.0
Tabaco y substitutos,2013-04-30,21363.0,2013-04,41321.580759714,1.6,86.585344235856,328603548.0
Tabaco y substitutos,2013-05-31,14245.0,2013-05,41321.580759714,1.3,82.262492545453,21767640.0
Tabaco y substitutos,2013-06-30,11712.0,2013-06,41321.580759714,1.5,92.909133250737,57367165.0
Tabaco y substitutos,2013-07-31,17667.0,2013-07,42735.663530314,1.0,91.412867395764,54795083.0
Tabaco y substitutos,2013-08-31,16565.0,2013-08,42735.663530314,0.9,90.693410273367,47625989.0
Tabaco y substitutos,2013-09-30,15676.0,2013-09,42735.663530314,1.9,88.608385040724,41812744.0
Tabaco y substitutos,2013-10-31,17769.0,2013-10,41002.549935328,2.2,85.551891607757,56042406.0
Tabaco y substitutos,2013-11-30,16700.0,2013-11,41002.549935328,2.2,88.915053955516,58035451.0
Tabaco y substitutos,2013-12-31,23947.0,2013-12,41002.549935328,2.0,85.269081891005,58505798.0
Tabaco y substitutos,2014-01-31,64824.0,2014-01,44804.091313531,1.5,92.364560602323,69357254.0
Tabaco y substitutos,2014-02-28,5477.0,2014-02,44804.091313531,2.4,94.479713559932,61803024.0
Tabaco y substitutos,2014-03-31,20120.0,2014-03,44804.091313531,3.0,96.973115483759,75004009.0
Tabaco y substitutos,2014-04-30,7384.0,2014-04,42332.208534154,2.8,88.071444078236,472152336.0
Tabaco y substitutos,2014-05-31,24263.0,2014-05,42332.208534154,3.2,84.817963581773,44654840.0
Tabaco y substitutos,2014-06-30,11785.0,2014-06,42332.208534154,3.5,95.269516489087,58529288.0
Tabaco y substitutos,2014-07-31,19274.0,2014-07,43459.588462873,4.3,92.842851105848,42867274.0
Tabaco y substitutos,2014-08-31,5082.0,2014-08,43459.588462873,4.7,92.51740531676,77717297.0
Tabaco y substitutos,2014-09-30,14513.0,2014-09,43459.588462873,4.3,89.940203669474,37818415.0
Tabaco y substitutos,2014-10-31,15543.0,2014-10,41541.380137926,4.5,86.17001408185,69341314.0
Tabaco y substitutos,2014-11-30,13430.0,2014-11,41541.380137926,4.5,89.569911320642,37878650.0
Tabaco y substitutos,2014-12-31,29578.0,2014-12,41541.380137926,4.9,87.409392603617,58858084.0
Tabaco y substitutos,2015-01-31,50148.0,2015-01,45575.772450161,5.7,94.0243515223,49421484.0
Tabaco y substitutos,2015-02-28,4417.0,2015-02,45575.772450161,5.5,95.230293056978,47796189.0
Tabaco y substitutos,2015-03-31,4037.0,2015-03,45575.772450161,4.6,99.451060383857,100416400.0
Tabaco y substitutos,2015-04-30,4608.0,2015-04,43392.768614376,4.5,90.483052930854,471441216.0
Tabaco y substitutos,2015-05-31,2988.0,2015-05,43392.768614376,4.4,87.028068930296,31951226.0
Tabaco y substitutos,2015-06-30,4231.0,2015-06,43392.768614376,4.2,97.366059141437,40300910.0
Tabaco y substitutos,2015-07-31,4682.0,2015-07,44343.767069769,4.1,95.069917495666,55307367.0
Tabaco y substitutos,2015-08-31,4640.0,2015-08,44343.767069769,4.0,93.685525534001,14481931.0
Tabaco y substitutos,2015-09-30,4215.0,2015-09,44343.767069769,4.4,92.145962351853,32669138.0
Tabaco y substitutos,2015-10-31,3840.0,2015-10,42486.524814553,4.6,88.327076049303,42391140.0
Tabaco y substitutos,2015-11-30,5089.0,2015-11,42486.524814553,5.0,90.802610053762,49621234.0
Tabaco y substitutos,2015-12-31,4080.0,2015-12,42486.524814553,4.6,90.006774753033,39004404.0
Tabaco y substitutos,2016-01-31,68340.0,2016-01,46406.790258516,4.0,95.1359033635,26976932.0
Tabaco y substitutos,2016-02-29,4382.0,2016-02,46406.790258516,3.9,97.404224514212,49456509.0
Tabaco y substitutos,2016-03-31,3355.0,2016-03,46406.790258516,4.4,101.42976832782,29802235.0
Tabaco y substitutos,2016-04-30,5359.0,2016-04,44671.966443055,4.8,92.146497210017,606344796.0
Tabaco y substitutos,2016-05-31,4982.0,2016-05,44671.966443055,4.7,90.770193000667,43648161.0
Tabaco y substitutos,2016-06-30,3772.0,2016-06,44671.966443055,4.5,100.06373712349,29732280.0
Tabaco y substitutos,2016-07-31,3314.0,2016-07,44900.551739514,4.2,95.66527405303,39237611.0
Tabaco y substitutos,2016-08-31,4092.0,2016-08,44900.551739514,4.2,95.654335926939,54032994.0
Tabaco y substitutos,2016-09-30,4203.0,2016-09,44900.551739514,4.2,93.10882087912,26811320.0
Tabaco y substitutos,2016-10-31,1354.0,2016-10,43332.366271148,4.0,89.204478450289,28237193.0
Tabaco y substitutos,2016-11-30,1804.0,2016-11,43332.366271148,3.4,93.758177250714,40485290.0
Tabaco y substitutos,2016-12-31,3186.0,2016-12,43332.366271148,3.1,91.53189874046,37473218.0
Tabaco y substitutos,2017-01-31,25404.0,2017-01,46821.356029654,2.8,94.826515531425,24503340.0
Tabaco y substitutos,2017-02-28,3705.0,2017-02,46821.356029654,2.9,98.69539410651,13750311.0
Tabaco y substitutos,2017-03-31,2290.0,2017-03,46821.356029654,2.7,103.07410778893,16820098.0
Tabaco y substitutos,2017-04-30,525.0,2017-04,44511.508101199,2.8,92.529437248277,152359008.0
Tabaco y substitutos,2017-05-31,2661.0,2017-05,44511.508101199,2.7,89.124489666138,16999161.0
Tabaco y substitutos,2017-06-30,3237.0,2017-06,44511.508101199,2.7,100.31005601932,13161818.0
Tabaco y substitutos,2017-07-31,3027.0,2017-07,45204.894705136,2.7,95.307190185225,4457604.0
Tabaco y substitutos,2017-08-31,3048.0,2017-08,45204.894705136,2.6,96.940370552703,45709609.0
Tabaco y substitutos,2017-09-30,544.0,2017-09,45204.894705136,1.7,94.108770532209,24162496.0
Tabaco y substitutos,2017-10-31,1541.0,2017-10,44140.710988855,1.7,90.921524202074,25672872.0
Tabaco y substitutos,2017-11-30,2920.0,2017-11,44140.710988855,1.9,95.800976119456,28691898.0
Tabaco y substitutos,2017-12-31,2145.0,2017-12,44140.710988855,1.5,92.892619697493,4949583.0
Tabaco y substitutos,2018-01-31,5976.0,2018-01,48309.261540149,1.9,98.075070997706,30068824.0
Tabaco y substitutos,2018-02-28,5083.0,2018-02,48309.261540149,1.9,102.21974233486,18055864.0
Tabaco y substitutos,2018-03-31,2615.0,2018-03,48309.261540149,2.3,105.72653659515,24452782.0
Tabaco y substitutos,2018-04-30,220.0,2018-04,46465.233705193,2.2,96.55962095538,147293244.0
Tabaco y substitutos,2018-05-31,5760.0,2018-05,46465.233705193,2.0,92.639065395593,25976298.0
Tabaco y substitutos,2018-06-30,3502.0,2018-06,46465.233705193,1.8,105.1414275287,9558450.0
Tabaco y substitutos,2018-07-31,3259.0,2018-07,47664.205745694,1.9,101.78966356143,8624620.0
Tabaco y substitutos,2018-08-31,101.0,2018-08,47664.205745694,2.0,101.66316063789,19819555.0
Tabaco y substitutos,2018-09-30,98.0,2018-09,47664.205745694,2.5,98.482335240184,22668768.0
Tabaco y substitutos,2018-10-31,82.0,2018-10,45240.100146512,2.7,93.864503164476,9034000.0
Tabaco y substitutos,2018-11-30,68.0,2018-11,45240.100146512,2.6,98.265953970052,1100000.0
Tabaco y substitutos,2018-12-31,1.0,2018-12,45240.100146512,3.1,94.448887618972,14841589.0
Tabaco y substitutos,2019-01-31,144.0,2019-01,50065.327812567,2.9,102.34562231422,4002777.0
Tabaco y substitutos,2019-02-28,161.0,2019-02,50065.327812567,2.8,105.70868843619,4781127.0
Tabaco y substitutos,2019-03-31,1.0,2019-03,50065.327812567,2.6,109.09107117686,2407019.0
Tabaco y substitutos,2019-04-30,3.0,2019-04,47106.905564521,1.8,98.600715442779,35594748.0
Tabaco y substitutos,2019-05-31,2785.0,2019-05,47106.905564521,1.7,93.301937118699,4221543.0
Tabaco y substitutos,2019-06-30,1750.0,2019-06,47106.905564521,2.0,106.50221582576,2434006.0
Tabaco y substitutos,2019-07-31,2752.0,2019-07,48324.451190669,2.0,103.61394761216,5518432.0
Tabaco y substitutos,2019-08-31,2681.0,2019-08,48324.451190669,2.3,103.30719279317,8379000.0
Tabaco y substitutos,2019-09-30,3002.0,2019-09,48324.451190669,2.3,99.19643035477,3814500.0
Tabaco y substitutos,2019-10-31,1891.0,2019-10,46662.257115827,2.2,96.525565486525,13496722.0
Tabaco y substitutos,2019-11-30,3256.0,2019-11,46662.257115827,2.3,101.73020957352,7332000.0
Tabaco y substitutos,2019-12-31,1832.0,2019-12,46662.257115827,2.1,97.332409441439,13665983.0
Tabaco y substitutos,2020-01-31,1212.0,2020-01,48749.000928364,2.5,97.947929134594,7564303.0
Tabaco y substitutos,2020-02-29,101.0,2020-02,48749.000928364,2.7,100.55233929216,13477863.0
Tabaco y substitutos,2020-03-31,111.0,2020-03,48749.000928364,3.0,110.3066682996,9869375.0
Tabaco y substitutos,2020-04-30,432.0,2020-04,47148.319246181,3.5,100.08487374904,48556968.0
Tabaco y substitutos,2020-05-31,1.0,2020-05,47148.319246181,3.9,96.253208391708,2854477.0
Tabaco y substitutos,2020-06-30,6500.0,2020-06,47148.319246181,3.7,102.32912664174,3893506.0
Tabaco y substitutos,2020-07-31,221.0,2020-07,41155.094344207,3.4,88.509044863643,8980123.0
Tabaco y substitutos,2020-08-31,501.0,2020-08,41155.094344207,2.8,87.004288894657,4092.0
Tabaco y substitutos,2020-09-30,561.0,2020-09,41155.094344207,2.6,85.189006250569,13356000.0
Tabaco y substitutos,2020-10-31,1512.0,2020-10,42145.390546874,2.5,84.992680522664,5674172.0
Tabaco y substitutos,2020-11-30,981.0,2020-11,42145.390546874,2.4,90.112898414487,6031500.0
Tabaco y substitutos,2020-12-31,1193.0,2020-12,42145.390546874,3.1,91.869922182173,8709745.0
Tabaco y substitutos,2021-01-31,5868.0,2021-01,48666.060874743,3.0,96.372276168681,9474751.0
Tabaco y substitutos,2021-02-28,1219.0,2021-02,48666.060874743,2.7,101.34055587061,3203200.0
Tabaco y substitutos,2021-03-31,3030.0,2021-03,48666.060874743,3.0,110.56871004506,8628685.0
Tabaco y substitutos,2021-04-30,2480.0,2021-04,47096.204723944,3.1,95.967775620426,18323640.0
Tabaco y substitutos,2021-05-31,3537.0,2021-05,47096.204723944,2.8,93.568701011258,23167525.0
Tabaco y substitutos,2021-06-30,2028.0,2021-06,47096.204723944,2.9,108.80060587817,75238463.0
Tabaco y substitutos,2021-07-31,2979.0,2021-07,48844.125436825,3.3,102.22713364104,49780034.0
Tabaco y substitutos,2021-08-31,1267.0,2021-08,48844.125436825,3.6,103.99662890833,65464084.0
Tabaco y substitutos,2021-09-30,3630.0,2021-09,48844.125436825,3.8,103.18575284539,41779278.0
Tabaco y substitutos,2021-10-31,2426.0,2021-10,49357.624596139,4.5,100.46477396593,77846026.0
Tabaco y substitutos,2021-11-30,1363.0,2021-11,49357.624596139,4.8,106.85588103332,24124430.0
Tabaco y substitutos,2021-12-31,2610.0,2021-12,49357.624596139,5.3,105.34168813308,89906970.0
Tabaco y substitutos,2022-01-31,12.0,2022-01,54840.3940633,6.0,110.2115035277,60612671.0
Tabaco y substitutos,2022-02-28,2282.0,2022-02,54840.3940633,6.7,116.01785446757,44826691.0
Tabaco y substitutos,2022-03-31,1605.0,2022-03,54840.3940633,7.2,121.16430704495,80218718.0
Tabaco y substitutos,2022-04-30,5508.0,2022-04,50613.150895956,7.7,104.38778446389,46037580.0
Tabaco y substitutos,2022-05-31,1.0,2022-05,50613.150895956,7.8,100.09164807164,71917553.0
Tabaco y substitutos,2022-06-30,1630.0,2022-06,50613.150895956,9.4,116.1362065258,56282464.0
Tabaco y substitutos,2022-07-31,11501.0,2022-07,51360.885368268,10.5,108.32134465825,165533150.0
Tabaco y substitutos,2022-08-31,9163.0,2022-08,51360.885368268,11.5,110.3215943683,4500061.0
Tabaco y substitutos,2022-09-30,5339.0,2022-09,51360.885368268,12.5,106.70932206768,4707220.0
Tabaco y substitutos,2022-10-31,14241.0,2022-10,49459.581707941,13.1,100.85570464127,30596737.0
Tabaco y substitutos,2022-11-30,1550.0,2022-11,49459.581707941,14.1,107.71011509726,83238714.0
Tabaco y substitutos,2022-12-31,16123.0,2022-12,49459.581707941,13.7,104.74238408373,21777900.0
Tabaco y substitutos,2023-01-31,22626.0,2023-01,53588.913914029,12.8,108.59795397108,80183322.0
Tabaco y substitutos,2023-02-28,10331.0,2023-02,53588.913914029,13.3,112.15529652127,43034300.0
Tabaco y substitutos,2023-03-31,3631.0,2023-03,53588.913914029,12.8,118.71274948991,79258546.0
Tabaco y substitutos,2023-04-30,6351.0,2023-04,50291.861394613,12.3,104.77327968918,314601876.0
Tabaco y substitutos,2023-05-31,6739.0,2023-05,50291.861394613,11.9,99.822361408901,56982165.0
Tabaco y substitutos,2023-06-30,1400.0,2023-06,50291.861394613,11.1,113.98474750021,46630465.0
"Tartas, empanadas y pastas",2013-01-31,1446213.6,2013-01,43591.2289898859,2.9,89.847446247651,38563700.0
"Tartas, empanadas y pastas",2013-02-28,81650.3,2013-02,43591.2289898859,2.1,91.596476733005,136620.0
"Tartas, empanadas y pastas",2013-03-31,89308.4,2013-03,43591.2289898859,1.5,94.690431285772,929013.0
"Tartas, empanadas y pastas",2013-04-30,143971.0,2013-04,41321.580759714,1.6,86.585344235856,1293900180.0
"Tartas, empanadas y pastas",2013-05-31,129461.2,2013-05,41321.580759714,1.3,82.262492545453,92729690.0
"Tartas, empanadas y pastas",2013-06-30,125420.62,2013-06,41321.580759714,1.5,92.909133250737,133555178.0
"Tartas, empanadas y pastas",2013-07-31,110895.2,2013-07,42735.663530314,1.0,91.412867395764,169318584.0
"Tartas, empanadas y pastas",2013-08-31,151431.0,2013-08,42735.663530314,0.9,90.693410273367,184441930.0
